Device,TSL_Lux,TSL_IR,TSL_Vis,TSL_Full,BME_Temp,BME_Hum,BME_Pres,BME_Alt,VEML_UV,SGP_CO2,SGP_VOCs,SOIL1_Temp,SOIL1_Cap,SOIL2_Temp,SOIL2_Cap,PIR 1,PIR 2,Decimal Hours,Year,Month,Day,Hour,Minute,Second,TimeZone
string,float,float,float,float,float,float,float,float,int,float,float,float,float,float,float,string,string,float,int,int,int,int,int,int,int
Quolls,0,0,0,0,22.61,46.424,1008.103,42.933,0,400,0,22.783,664,22.292,309,,,238.418,2020,1,10,22,25,5,10
Quolls,0,0,0,0,22.6,46.478,1008.173,42.347,0,400,0,22.889,875,22.192,218,,,238.501,2020,1,10,22,30,5,10
Quolls,0,0,0,0,22.579,46.499,1008.145,42.585,0,400,0,22.684,879,22.292,226,,,238.584,2020,1,10,22,35,5,10
Quolls,0,0,0,0,22.559,46.584,1008.453,40.007,0,400,0,23.087,647,22.498,204,,,239.18,2020,1,10,23,10,50,10
Quolls,0,0,0,0,22.6,46.478,1008.204,42.089,0,400,0,22.783,687,22.192,466,,,238.751,2020,1,10,22,45,5,10
Quolls,0,0,0,0,22.579,46.499,1008.361,40.783,0,400,0,22.783,682,22.192,524,,,238.834,2020,1,10,22,50,5,10
Quolls,0,0,0,0,22.549,46.638,1008.312,41.189,0,400,0,22.889,670,22.192,197,,,238.918,2020,1,10,22,55,5,10
Quolls,0,0,0,0,22.53,46.636,1008.359,40.797,0,400,0,22.988,846,22.086,269,,,239.001,2020,1,10,23,0,5,10
Quolls,0,0,0,0,22.51,46.711,1008.434,40.167,0,400,0,22.684,796,21.786,247,,,239.084,2020,1,10,23,5,5,10
Quolls,0,0,0,0,22.5,46.743,1008.539,39.289,0,400,0,23.187,808,22.292,243,,,239.68,2020,1,10,23,40,50,10
Quolls,0,0,0,0,22.53,46.691,1008.284,41.427,0,400,0,22.684,645,21.986,427,,,239.251,2020,1,10,23,15,5,10
Quolls,0,0,0,0,22.51,46.744,1008.354,40.841,0,400,0,22.684,659,22.086,382,,,239.334,2020,1,10,23,20,5,10
Quolls,0,0,0,0,22.489,46.763,1008.331,41.033,0,400,0,22.684,884,21.886,272,,,239.418,2020,1,10,23,25,5,10
Quolls,0,0,0,0,22.469,46.794,1008.357,40.81,0,400,0,23.187,662,21.886,516,,,239.501,2020,1,10,23,30,5,10
Quolls,0,0,0,0,22.459,46.837,1008.44,40.122,0,400,0,22.889,717,22.292,268,,,239.584,2020,1,10,23,35,5,10
Quolls,0,0,0,0,22.459,46.937,1008.555,39.155,0,400,0,22.988,926,21.986,305,,,240.263,2020,1,11,0,15,50,10
Quolls,0,0,0,0,22.479,46.84,1008.543,39.256,0,400,0,22.988,653,21.986,480,,,239.751,2020,1,10,23,45,5,10
Quolls,0,0,0,0,22.459,46.871,1008.524,39.413,0,400,0,22.479,902,21.886,276,,,239.834,2020,1,10,23,50,5,10
Quolls,0,0,0,0,22.45,46.946,1008.598,38.795,0,400,0,22.988,900,22.292,272,,,239.918,2020,1,10,23,55,5,10
Quolls,0,0,0,0,22.399,47.029,1008.525,39.406,0,400,0,22.684,806,21.886,430,,,240.084,2020,1,11,0,5,5,10
Quolls,0,0,0,0,22.399,47.083,1008.544,39.248,0,400,0,22.783,647,21.686,382,,,240.168,2020,1,11,0,10,5,10
Quolls,0,0,0,0,22.42,47.129,1008.729,37.706,0,400,0,22.889,732,22.392,277,,,240.763,2020,1,11,0,45,50,10
Quolls,0,0,0,0,22.44,47.012,1008.685,38.074,0,400,0,22.479,909,21.986,313,,,240.334,2020,1,11,0,20,5,10
Quolls,0,0,0,0,22.42,47.075,1008.656,38.314,0,400,0,22.783,714,21.886,281,,,240.418,2020,1,11,0,25,5,10
Quolls,0,0,0,0,22.399,47.205,1008.602,38.764,0,400,0,22.578,893,21.986,275,,,240.501,2020,1,11,0,30,5,10
Quolls,2147483.75,1,-1,0,22.379,47.225,1008.695,37.988,0,400,0,22.889,826,22.086,296,,,240.584,2020,1,11,0,35,5,10
Quolls,0,0,0,0,22.37,47.245,1008.671,38.192,0,400,0,22.578,922,21.886,265,,,240.668,2020,1,11,0,40,5,10
Quolls,0,0,0,0,22.35,47.332,1008.543,39.262,0,400,0,23.087,829,22.192,360,,,241.263,2020,1,11,1,15,50,10
Quolls,0,0,0,0,22.389,47.215,1008.594,38.834,0,400,0,22.684,660,21.786,528,,,240.834,2020,1,11,0,50,5,10
Quolls,0,0,0,0,22.37,47.3,1008.611,38.687,0,400,0,22.684,663,21.686,470,,,240.918,2020,1,11,0,55,5,10
Quolls,0,0,0,0,22.34,47.397,1008.661,38.273,0,400,0,22.783,659,21.686,470,,,241.001,2020,1,11,1,0,5,10
Quolls,0,0,0,0,22.319,47.438,1008.619,38.623,0,400,0,22.684,829,21.886,324,,,241.084,2020,1,11,1,5,5,10
Quolls,2147483.75,1,-1,0,22.299,47.502,1008.569,39.039,0,400,0,22.783,826,21.074,285,,,241.168,2020,1,11,1,10,5,10
Quolls,0,0,0,0,22.299,47.612,1008.466,39.906,0,400,0,22.889,781,21.48,313,,,241.763,2020,1,11,1,45,50,10
Quolls,0,0,0,0,22.329,47.484,1008.514,39.499,0,400,0,22.783,664,21.58,402,,,241.334,2020,1,11,1,20,5,10
Quolls,0,0,0,0,22.309,47.537,1008.455,39.997,0,400,0,22.479,678,21.886,490,,,241.418,2020,1,11,1,25,5,10
Quolls,0,0,0,0,22.29,47.577,1008.368,40.72,0,400,0,22.684,656,21.986,507,,,241.501,2020,1,11,1,30,5,10
Quolls,0,0,0,0,22.28,47.642,1008.344,40.924,0,400,0,22.479,660,21.274,492,,,241.584,2020,1,11,1,35,5,10
Quolls,2147483.75,1,-1,0,22.25,47.695,1008.361,40.778,0,400,0,22.479,923,21.886,350,,,241.668,2020,1,11,1,40,5,10
Quolls,2147483.75,1,-1,0,22.239,47.781,1008.264,41.59,0,400,0,22.889,636,21.986,543,,,242.263,2020,1,11,2,15,50,10
Quolls,0,0,0,0,22.239,47.791,1008.202,42.106,0,400,0,22.684,673,21.48,523,,,242.001,2020,1,11,2,0,5,10
Quolls,2147483.75,1,-1,0,22.2,47.898,1008.106,42.908,0,400,0,22.479,663,21.58,582,,,242.168,2020,1,11,2,10,5,10
Quolls,2147483.75,1,-1,0,22.26,47.706,1008.235,41.836,0,400,0,22.28,650,21.58,577,,,241.918,2020,1,11,1,55,5,10
Quolls,0,0,0,0,22.209,47.811,1008.265,41.579,0,400,0,22.379,870,21.886,331,,,242.084,2020,1,11,2,5,5,10
Quolls,0,0,0,0,22.28,47.72,1008.348,40.89,0,400,0,22.684,675,21.686,526,,,241.834,2020,1,11,1,50,5,10
Quolls,2147483.75,1,-1,0,22.26,47.706,1008.235,41.836,0,400,0,22.28,650,21.58,577,,,241.918,2020,1,11,1,55,5,10
Quolls,0,0,0,0,22.209,47.811,1008.265,41.579,0,400,0,22.379,870,21.886,331,,,242.084,2020,1,11,2,5,5,10
Quolls,0,0,0,0,22.209,47.898,1008.311,41.196,0,400,0,22.684,673,21.886,534,,,242.763,2020,1,11,2,45,50,10
Quolls,0,0,0,0,22.229,47.856,1008.182,42.276,0,400,0,22.175,642,21.886,402,,,242.334,2020,1,11,2,20,5,10
Quolls,0,0,0,0,22.209,47.909,1008.23,41.872,0,400,0,22.479,831,21.58,361,,,242.418,2020,1,11,2,25,5,10
Quolls,0,0,0,0,22.19,47.972,1008.144,42.595,0,400,0,22.684,638,14.685,369,,,242.501,2020,1,11,2,30,5,10
Quolls,0,0,0,0,22.159,48.025,1008.098,42.977,0,400,0,22.28,907,21.48,338,,,242.584,2020,1,11,2,35,5,10
Quolls,0,0,0,0,22.149,48.046,1008.074,43.181,0,400,0,22.578,653,21.786,329,,,242.668,2020,1,11,2,40,5,10
Quolls,2147483.75,1,-1,0,22.17,47.971,1008.308,41.223,0,400,0,19.337,646,21.686,328,,,243.263,2020,1,11,3,15,50,10
Quolls,0,0,0,0,22.18,47.972,1008.27,41.536,0,400,0,22.28,666,21.38,608,,,242.834,2020,1,11,2,50,5,10
Quolls,2147483.75,1,-1,0,22.159,48.047,1008.282,41.436,0,400,0,22.578,918,21.48,354,,,242.918,2020,1,11,2,55,5,10
Quolls,0,0,0,0,22.149,48.068,1008.352,40.851,0,400,0,22.988,677,21.686,353,,,243.001,2020,1,11,3,0,5,10
Quolls,0,0,0,0,22.129,48.143,1008.386,40.571,0,400,0,22.479,893,21.686,359,,,243.084,2020,1,11,3,5,5,10
Quolls,0,0,0,0,22.11,48.184,1008.259,41.629,0,400,0,22.684,891,21.48,334,,,243.168,2020,1,11,3,10,5,10
Quolls,0,0,0,0,22.2,47.93,1008.362,41.108,0,400,0,22.578,668,22.798,497,,,243.77,2020,1,11,3,46,15,10
Quolls,0,0,0,0,22.159,48.112,1008.436,40.152,0,400,0,22.379,897,21.38,538,,,243.334,2020,1,11,3,20,5,10
Quolls,0,0,0,0,22.129,48.143,1008.409,40.38,0,400,0,22.578,726,21.48,342,,,243.418,2020,1,11,3,25,5,10
Quolls,2147483.75,1,-1,0,22.12,48.185,1008.308,41.225,0,400,0,22.075,855,21.58,533,,,243.501,2020,1,11,3,30,5,10
Quolls,0,0,0,0,22.11,48.195,1008.301,41.282,0,400,0,22.479,918,21.274,379,,,243.584,2020,1,11,3,35,5,10
Quolls,0,0,0,0,22.11,48.239,1008.382,40.608,0,400,0,22.578,651,21.58,439,,,243.668,2020,1,11,3,40,5,10
Quolls,0,0,0,0,22.139,48.177,1008.587,38.894,0,400,0,22.783,665,21.686,485,,,244.263,2020,1,11,4,15,50,10
Quolls,0,0,0,0,22.19,48.071,1008.494,39.669,0,400,0,22.379,659,21.274,443,,,243.834,2020,1,11,3,50,5,10
Quolls,2147483.75,1,-1,0,22.159,48.134,1008.602,38.769,0,400,0,22.379,911,21.686,376,,,243.918,2020,1,11,3,55,5,10
Quolls,0,0,0,0,22.129,48.187,1008.561,39.109,0,400,0,22.684,869,18.239,359,,,244.001,2020,1,11,4,0,5,10
Quolls,2147483.75,1,-1,0,22.11,48.272,1008.584,38.919,0,400,0,22.379,913,21.48,386,,,244.084,2020,1,11,4,5,5,10
Quolls,0,0,0,0,22.1,48.326,1008.541,39.279,0,400,0,22.783,685,21.38,308,,,244.168,2020,1,11,4,10,5,10
Quolls,0,0,0,0,22.11,48.327,1009,35.442,0,400,0,22.988,836,21.58,516,,,244.763,2020,1,11,4,45,49,10
Quolls,0,0,0,0,22.129,48.295,1008.589,38.871,0,400,0,22.379,881,21.38,487,,,244.334,2020,1,11,4,20,5,10
Quolls,2147483.75,1,-1,0,22.11,48.337,1008.718,37.795,0,400,0,22.479,930,21.48,427,,,244.418,2020,1,11,4,25,5,10
Quolls,0,0,0,0,22.09,48.434,1008.873,36.5,0,400,0,22.379,655,21.58,477,,,244.501,2020,1,11,4,30,5,10
Quolls,2147483.75,1,-1,0,22.069,48.443,1008.832,36.84,0,400,0,22.684,865,21.38,567,,,244.584,2020,1,11,4,35,5,10
Quolls,0,0,0,0,22.059,48.454,1008.941,35.931,0,400,0,22.479,657,21.38,527,,,244.668,2020,1,11,4,40,5,10
Quolls,17,1,5,6,22.069,48.103,1009.796,28.79,0,400,0,22.988,822,21.686,461,,,245.263,2020,1,11,5,15,50,10
Quolls,0,0,0,0,22.1,48.425,1009.02,35.274,0,400,0,22.783,665,21.074,456,,,244.834,2020,1,11,4,50,5,10
Quolls,0,0,0,0,22.079,48.433,1009.162,34.083,0,400,0,23.491,686,21.58,641,,,244.918,2020,1,11,4,55,5,10
Quolls,4.079,0,1,1,22.059,48.432,1009.336,32.634,0,400,0,13.152,672,21.274,329,,,245.001,2020,1,11,5,0,5,10
Quolls,5.439,1,2,3,22.04,48.341,1009.415,31.974,0,400,0,22.379,893,21.274,488,,,245.084,2020,1,11,5,5,5,10
Quolls,13.055,1,4,5,22.03,48.285,1009.535,30.974,0,400,0,22.684,910,21.274,367,,,245.168,2020,1,11,5,10,5,10
Quolls,76.159,14,28,42,22.059,47.751,1010.026,26.868,4,400,0,22.988,891,21.686,413,,,245.763,2020,1,11,5,45,50,10
Quolls,13.055,1,4,5,22.059,48.091,1009.812,28.657,0,400,0,22.28,867,21.274,392,,,245.334,2020,1,11,5,20,5,10
Quolls,18.36,2,6,8,22.049,48.045,1009.931,27.667,1,400,0,22.28,666,21.274,651,,,245.418,2020,1,11,5,25,5,10
Quolls,21.759,4,8,12,22.03,48.032,1009.79,28.84,1,400,0,22.684,803,21.274,499,,,245.501,2020,1,11,5,30,5,10
Quolls,25.5,6,10,16,22.01,47.998,1009.918,27.773,1,400,0,13.351,859,21.274,394,,,245.584,2020,1,11,5,35,5,10
Quolls,54.399,10,20,30,22,47.975,1009.925,27.716,3,400,0,22.28,867,21.38,397,,,245.668,2020,1,11,5,40,5,10
Quolls,183.164,35,68,103,22.1,47.25,1010.452,23.315,10,400,0,22.889,988,21.986,508,,,246.263,2020,1,11,6,15,50,10
Quolls,83.422,16,31,47,22.049,47.773,1010.104,26.218,5,400,0,22.578,858,21.274,419,,,245.834,2020,1,11,5,50,5,10
Quolls,116.06,22,43,65,22.049,47.716,1010.248,25.016,6,400,0,22.479,898,21.48,408,,,245.918,2020,1,11,5,55,5,10
Quolls,127.031,26,48,74,22.04,47.671,1010.255,24.961,7,400,0,22.175,887,21.174,440,,,246.001,2020,1,11,6,0,5,10
Quolls,170.673,36,65,101,22.04,47.573,1010.34,24.254,10,400,0,22.988,815,21.38,422,,,246.084,2020,1,11,6,5,5,10
Quolls,134.21,26,50,76,22.03,47.507,1010.395,23.793,8,400,0,22.578,863,21.074,533,,,246.168,2020,1,11,6,10,5,10
Quolls,286.681,58,108,166,22.12,45.967,1010.748,20.844,16,400,0,22.988,839,21.986,422,,,246.763,2020,1,11,6,45,50,10
Quolls,235.787,46,88,134,22.09,47.215,1010.61,22.001,13,400,0,22.578,757,21.274,400,,,246.334,2020,1,11,6,20,5,10
Quolls,237.755,49,90,139,22.079,46.995,1010.585,22.205,13,400,0,22.379,691,21.38,656,,,246.418,2020,1,11,6,25,5,10
Quolls,264.821,52,99,151,22.059,46.806,1010.499,22.927,15,400,0,22.578,845,21.38,563,,,246.501,2020,1,11,6,30,5,10
Quolls,165.24,35,63,98,22.04,46.639,1010.64,21.749,9,400,0,22.889,866,21.274,609,,,246.584,2020,1,11,6,35,5,10
Quolls,371.768,71,138,209,22.04,46.387,1010.68,21.412,21,400,0,22.684,666,21.274,453,,,246.668,2020,1,11,6,40,5,10
Quolls,179.675,37,68,105,22.11,45.965,1010.795,20.451,10,400,0,22.479,826,21.174,609,,,246.834,2020,1,11,6,50,5,10
Quolls,281.244,57,106,163,22.11,45.833,1010.98,18.914,16,400,0,22.479,914,21.274,572,,,246.918,2020,1,11,6,55,5,10
Quolls,341.054,68,128,196,22.11,45.756,1011.002,18.731,19,400,0,22.684,651,21.48,684,,,247.001,2020,1,11,7,0,5,10
Quolls,297.7,62,113,175,22.11,45.679,1010.957,19.105,17,400,0,22.479,651,21.686,435,,,247.084,2020,1,11,7,5,5,10
Quolls,384.478,74,143,217,22.129,45.572,1010.986,18.865,21,400,0,22.684,843,21.38,503,,,247.168,2020,1,11,7,10,5,10
Quolls,359.217,72,135,207,22.2,45.25,1011.14,17.579,20,400,0,23.187,651,21.886,423,,,247.263,2020,1,11,7,15,50,10
Quolls,684.083,139,258,397,22.35,44.661,1011.475,14.789,38,400,0,22.783,854,21.48,423,,,247.763,2020,1,11,7,45,50,10
Quolls,366.399,72,137,209,22.2,45.26,1011.153,17.467,20,400,0,22.889,717,21.38,387,,,247.334,2020,1,11,7,20,5,10
Quolls,379.385,79,144,223,22.2,45.217,1011.244,16.714,21,400,0,22.889,899,21.174,432,,,247.418,2020,1,11,7,25,5,10
Quolls,451.906,93,171,264,22.209,45.164,1011.326,16.028,25,400,0,22.783,668,21.074,633,,,247.501,2020,1,11,7,30,5,10
Quolls,419.148,85,158,243,22.239,45.056,1011.394,15.463,23,400,0,22.684,921,21.38,612,,,247.584,2020,1,11,7,35,5,10
Quolls,506.266,103,191,294,22.239,44.99,1011.519,14.419,27,400,0,22.988,676,21.274,724,,,247.668,2020,1,11,7,40,5,10
Quolls,881.924,180,333,513,22.719,43.761,1011.679,13.083,47,400,0,23.187,864,21.786,566,,,248.264,2020,1,11,8,15,51,10
Quolls,825.448,165,310,475,22.409,44.567,1011.474,14.796,45,400,0,22.988,868,21.58,445,,,247.834,2020,1,11,7,50,5,10
Quolls,714.849,144,269,413,22.459,44.461,1011.466,14.859,39,400,0,22.889,915,21.38,511,,,247.918,2020,1,11,7,55,5,10
Quolls,669.385,133,251,384,22.469,44.397,1011.437,15.104,36,400,0,22.889,873,21.174,523,,,248.001,2020,1,11,8,0,5,10
Quolls,781.948,157,294,451,22.5,44.333,1011.535,14.281,42,400,0,23.087,880,21.58,608,,,248.084,2020,1,11,8,5,5,10
Quolls,1019.695,206,384,590,22.569,44.166,1011.51,14.489,55,400,0,24.714,684,21.48,695,,,248.168,2020,1,11,8,10,5,10
Quolls,781.839,155,293,448,22.909,42.711,1011.801,12.068,42,400,0,23.491,728,22.086,633,,,248.763,2020,1,11,8,45,49,10
Quolls,765.636,154,288,442,22.739,43.521,1011.694,12.958,41,400,0,22.889,677,21.886,608,,,248.334,2020,1,11,8,20,5,10
Quolls,776.781,160,294,454,22.729,43.465,1011.73,12.654,42,400,0,23.187,865,22.498,420,,,248.418,2020,1,11,8,25,5,10
Quolls,1055.791,210,396,606,22.79,43.295,1011.639,13.414,56,400,0,23.087,942,21.58,539,,,248.501,2020,1,11,8,30,5,10
Quolls,907.249,184,342,526,22.829,43.132,1011.742,12.557,50,400,0,22.783,911,21.786,455,,,248.584,2020,1,11,8,35,5,10
Quolls,809.135,162,304,466,22.84,42.958,1011.798,12.095,43,400,0,23.187,688,21.58,403,,,248.668,2020,1,11,8,40,5,10
Quolls,1360.747,274,512,786,23.27,42.073,1012.028,10.174,73,400,0,23.901,659,22.192,626,,,249.268,2020,1,11,9,16,5,10
Quolls,936.163,188,352,540,22.93,42.648,1011.765,12.368,51,400,0,23.087,679,20.568,453,,,248.834,2020,1,11,8,50,5,10
Quolls,983.366,198,370,568,22.969,42.475,1011.849,11.67,53,400,0,23.392,802,21.786,455,,,248.918,2020,1,11,8,55,5,10
Quolls,1081.239,216,406,622,23.01,42.378,1011.959,10.746,57,400,0,23.087,902,21.686,463,,,249.001,2020,1,11,9,0,5,10
Quolls,1079.39,215,405,620,23.03,42.304,1011.897,11.262,57,400,0,23.392,890,21.686,471,,,249.084,2020,1,11,9,5,5,10
Quolls,1282.544,255,481,736,23.09,42.266,1011.972,10.637,69,400,0,23.392,924,21.58,416,,,249.168,2020,1,11,9,10,5,10
Quolls,1251.882,252,471,723,23.85,41.166,1012.12,9.408,68,400,0,23.901,835,22.292,483,,,249.763,2020,1,11,9,45,50,10
Quolls,1450.293,301,550,851,23.36,42.248,1011.964,10.709,79,400,0,23.696,893,21.786,441,,,249.334,2020,1,11,9,20,5,10
Quolls,1562.429,319,590,909,23.469,41.926,1011.946,10.859,83,400,0,23.286,889,21.786,582,,,249.418,2020,1,11,9,25,5,10
Quolls,1428.898,301,544,845,23.549,41.957,1011.949,10.83,78,400,0,23.286,688,21.886,668,,,249.501,2020,1,11,9,30,5,10
Quolls,1876.158,380,707,1087,23.68,41.802,1011.987,10.52,103,400,0,23.696,673,22.086,514,,,249.584,2020,1,11,9,35,5,10
Quolls,1752.588,352,659,1011,23.809,41.66,1011.987,10.513,93,400,0,23.392,681,21.886,376,,,249.668,2020,1,11,9,40,5,10
Quolls,1928.438,385,724,1109,24.1,40.879,1012.312,7.809,101,400,0,24.205,650,22.498,585,,,250.263,2020,1,11,10,15,50,10
Quolls,1449.283,285,542,827,23.86,41.256,1012.171,8.979,78,400,0,23.801,684,21.986,415,,,249.834,2020,1,11,9,50,5,10
Quolls,1230.134,248,463,711,23.85,41.487,1012.174,8.958,65,400,0,24,922,21.58,418,,,249.918,2020,1,11,9,55,5,10
Quolls,1204.567,240,452,692,23.84,41.2,1012.162,9.058,65,400,0,23.801,894,21.886,515,,,250.001,2020,1,11,10,0,5,10
Quolls,1239.28,251,467,718,23.819,41.198,1012.196,8.771,66,400,0,23.596,890,21.986,427,,,250.084,2020,1,11,10,5,5,10
Quolls,1788.798,358,672,1030,23.889,41.093,1012.243,8.381,96,400,0,23.801,677,21.786,644,,,250.168,2020,1,11,10,10,5,10
Quolls,958.32,198,363,561,24.27,40.366,1012.517,6.102,50,400,0,19.026,694,22.598,658,,,250.763,2020,1,11,10,45,50,10
Quolls,1940.952,384,727,1111,24.18,40.6,1012.181,8.898,103,400,0,24,687,22.192,534,,,250.334,2020,1,11,10,20,5,10
Quolls,1875.8,374,704,1078,24.229,40.373,1012.307,7.851,100,400,0,24,852,21.986,427,,,250.418,2020,1,11,10,25,5,10
Quolls,1228.687,253,465,718,24.26,40.165,1012.307,7.848,65,400,0,23.901,899,21.986,478,,,250.501,2020,1,11,10,30,5,10
Quolls,1598.152,317,599,916,24.27,40.475,1012.373,7.297,83,400,0,24.205,660,21.886,486,,,250.584,2020,1,11,10,35,5,10
Quolls,1322.687,267,498,765,24.25,40.408,1012.453,6.634,71,400,0,24.099,856,22.086,418,,,250.668,2020,1,11,10,40,5,10
Quolls,1602.341,327,605,932,24.799,38.928,1012.837,3.438,86,400,0,26.434,676,22.798,522,,,251.263,2020,1,11,11,15,50,10
Quolls,1713.684,358,651,1009,24.299,40.401,1012.498,6.259,94,400,0,24.304,851,22.192,458,,,250.834,2020,1,11,10,50,5,10
Quolls,2384.15,482,898,1380,24.489,39.721,1012.592,5.475,129,400,0,24.099,722,22.192,611,,,250.918,2020,1,11,10,55,5,10
Quolls,2561.843,516,964,1480,24.659,39.183,1012.558,5.76,137,400,0,24.205,880,22.086,452,,,251.001,2020,1,11,11,0,5,10
Quolls,1822.071,374,689,1063,24.78,38.961,1012.596,5.444,97,400,0,24,975,22.498,584,,,251.084,2020,1,11,11,5,5,10
Quolls,1408.216,288,532,820,24.75,39.179,1012.628,5.174,77,400,0,24.099,702,22.392,674,,,251.168,2020,1,11,11,10,5,10
Quolls,2253.948,462,852,1314,25.45,37.51,1012.813,3.631,123,400,0,25.012,703,22.798,537,,,251.763,2020,1,11,11,45,50,10
Quolls,1672.884,338,630,968,24.819,38.92,1012.783,3.887,90,400,0,24,679,22.498,499,,,251.334,2020,1,11,11,20,5,10
Quolls,1635.247,337,619,956,24.829,38.931,1012.922,2.728,86,400,0,26.03,706,22.292,397,,,251.418,2020,1,11,11,25,5,10
Quolls,2211.9,449,834,1283,24.93,38.564,1012.903,2.883,120,400,0,24.304,697,22.598,772,,,251.501,2020,1,11,11,30,5,10
Quolls,2418.756,491,912,1403,25.069,38.221,1012.825,3.536,131,400,0,24.714,915,22.498,607,,,251.584,2020,1,11,11,35,5,10
Quolls,2701.6,545,1017,1562,25.25,37.97,1012.835,3.386,142,400,0,24.813,874,22.698,457,,,251.668,2020,1,11,11,40,5,10
Quolls,1797.128,341,666,1007,25.77,36.059,1012.671,4.818,98,400,0,25.726,796,23.104,592,,,252.263,2020,1,11,12,15,50,10
Quolls,2179.709,449,825,1274,25.52,37.283,1012.797,3.767,118,400,0,24.609,714,22.698,451,,,251.834,2020,1,11,11,50,5,10
Quolls,2449.273,492,921,1413,25.59,36.779,1012.811,3.654,133,400,0,24.813,924,22.698,457,,,251.918,2020,1,11,11,55,5,10
Quolls,2637.847,528,991,1519,25.649,36.572,1012.728,4.342,139,400,0,24.913,694,22.598,619,,,252.001,2020,1,11,12,0,5,10
Quolls,2320.072,459,869,1328,25.7,36.264,1012.815,3.62,124,400,0,25.217,680,23.104,514,,,252.084,2020,1,11,12,5,5,10
Quolls,1620.804,335,614,949,25.69,36.332,1012.663,4.884,93,400,0,25.323,717,23.004,669,,,252.168,2020,1,11,12,10,5,10
Quolls,1947.889,378,726,1104,,,,,107,400,0,25.931,709,23.41,644,,,252.763,2020,1,11,12,45,50,10
Quolls,4.454,400,36.334,0,,,,,1884.319,25.729,1012.715,701,363,1064,102,,,252.334,2020,1,11,12,20,5,10
Quolls,4.748,400,36.015,0,,,,,1924.85,25.78,1012.679,723,385,1108,103,,,252.418,2020,1,11,12,25,5,10
Quolls,4.444,400,36.158,0,,,,,2308.925,25.75,1012.716,862,451,1313,122,,,252.501,2020,1,11,12,30,5,10
Quolls,4.353,400,36.082,0,,,,,1732.022,25.76,1012.727,645,335,980,97,,,252.584,2020,1,11,12,35,5,10
Quolls,3.958,400,36.155,0,,,,,1606.924,25.729,1012.774,599,312,911,90,,,252.668,2020,1,11,12,40,5,10
Quolls,796.181,139,289,428,25.549,36.375,1012.688,4.678,50,400,0,26.03,955,23.71,439,,,253.263,2020,1,11,13,15,50,10
Quolls,2097.735,428,792,1220,25.809,35.952,1012.755,4.116,112,400,0,24.813,803,22.898,433,,,252.834,2020,1,11,12,50,5,10
Quolls,1871.744,364,698,1062,25.809,35.962,1012.687,4.681,105,400,0,25.118,869,23.004,456,,,252.918,2020,1,11,12,55,5,10
Quolls,1364.455,276,514,790,25.78,35.949,1012.675,4.781,82,400,0,25.422,699,23.004,425,,,253.001,2020,1,11,13,0,5,10
Quolls,1282.036,233,470,703,25.729,36.29,1012.734,4.296,75,400,0,25.323,710,23.004,670,,,253.084,2020,1,11,13,5,5,10
Quolls,1149.687,216,425,641,25.6,36.511,1012.801,3.508,65,400,0,25.422,938,23.104,436,,,253.168,2020,1,11,13,10,5,10
Quolls,1265.717,230,464,694,25.6,35.79,1012.693,4.636,72,400,0,25.826,905,23.51,440,,,253.768,2020,1,11,13,46,5,10
Quolls,979.199,180,360,540,25.479,36.502,1012.767,3.677,59,400,0,25.217,908,23.204,616,,,253.334,2020,1,11,13,20,5,10
Quolls,1258.484,236,465,701,25.45,36.466,1012.755,4.115,72,400,0,25.217,813,23.204,528,,,253.418,2020,1,11,13,25,5,10
Quolls,1057.249,201,392,593,25.379,36.406,1012.748,4.623,63,400,0,25.118,878,23.004,461,,,253.501,2020,1,11,13,30,5,10
Quolls,1719.738,342,645,987,25.36,36.426,1012.685,4.78,93,400,0,25.323,958,22.898,506,,,253.584,2020,1,11,13,35,5,10
Quolls,2171.299,429,813,1242,25.479,36.081,1012.754,3.677,117,400,0,25.422,950,23.31,449,,,253.668,2020,1,11,13,40,5,10
Quolls,1773.149,365,671,1036,25.62,35.747,1012.996,2.109,99,400,0,25.621,746,23.916,767,,,254.263,2020,1,11,14,15,50,10
Quolls,1006.399,185,370,555,25.54,35.919,1012.77,4.442,61,400,0,25.217,845,23.31,605,,,253.834,2020,1,11,13,50,5,10
Quolls,1138.844,216,422,638,25.479,36.103,1012.798,4.093,68,400,0,25.323,837,23.41,632,,,253.918,2020,1,11,13,55,5,10
Quolls,1782.508,329,656,985,25.479,36.114,1012.885,2.694,94,400,0,25.217,728,23.104,405,,,254.001,2020,1,11,14,0,5,10
Quolls,1000.989,188,370,558,25.43,36.11,1012.827,3.032,60,400,0,25.621,915,23.31,444,,,254.084,2020,1,11,14,5,5,10
Quolls,1717.414,329,638,967,25.44,36.199,1012.83,3.384,92,400,0,25.217,817,23.204,541,,,254.168,2020,1,11,14,10,5,10
Quolls,1600.108,320,601,921,25.979,34.976,1012.693,4.636,90,400,0,26.235,949,24.016,649,,,254.763,2020,1,11,14,45,50,10
Quolls,1934.809,400,733,1133,25.829,35.375,1013.089,1.333,105,400,0,25.422,935,23.51,447,,,254.418,2020,1,11,14,25,5,10
Quolls,2163.685,419,806,1225,25.889,35.324,1013.03,1.827,113,400,0,25.621,726,23.204,691,,,254.501,2020,1,11,14,30,5,10
