Device,TSL_Lux,TSL_IR,TSL_Vis,TSL_Full,Percentage_IR,BME_Temp,BME_Hum,BME_Pres,BME_Alt,VEML_UV,SGP_CO2,SGP_VOCs,SOIL1_Temp,SOIL1_Cap,SOIL2_Temp,SOIL2_Cap,PIR 1,Decimal Hours,Decimal Hours,Year,Month,Day,Hour,Minute,Second,TimeZone
Quolls,119.739,24,45,69,0.347826087,23.709,46.847,1009.151,34.179,6,400,0,24.609,997,22.898,969,,318.084,6.084,2020,1,14,6,5,5,10
Quolls,127.031,26,48,74,0.351351351,23.709,46.329,1009.282,33.088,6,400,0,24.205,1014,23.31,670,,318.168,6.168,2020,1,14,6,10,5,10
Quolls,152.501,32,58,90,0.355555556,23.709,45.866,1009.394,32.15,8,400,0,24.304,995,23.004,915,,318.251,6.251,2020,1,14,6,15,5,10
Quolls,176.106,37,67,104,0.355769231,23.719,45.359,1009.452,31.665,9,400,0,24.304,944,23.104,694,,318.334,6.334,2020,1,14,6,20,5,10
Quolls,377.894,82,145,227,0.36123348,23.979,43.166,1009.789,28.854,20,400,0,24.913,847,23.51,909,,318.93,6.93,2020,1,14,6,55,50,10
Quolls,216.015,45,82,127,0.354330709,23.799,44.552,1009.536,30.967,11,400,0,24.41,1014,22.798,694,,318.501,6.501,2020,1,14,6,30,5,10
Quolls,254.229,54,97,151,0.357615894,23.819,44.299,1009.556,30.797,13,400,0,24.205,1001,22.698,695,,318.584,6.584,2020,1,14,6,35,5,10
Quolls,316.059,68,121,189,0.35978836,23.829,44.101,1009.634,30.142,16,400,0,24.304,966,23.004,716,,318.668,6.668,2020,1,14,6,40,5,10
Quolls,312.307,66,119,185,0.356756757,23.85,43.718,1009.604,30.397,16,400,0,24.609,1005,22.898,825,,318.751,6.751,2020,1,14,6,45,5,10
Quolls,341.545,74,131,205,0.36097561,23.879,43.499,1009.762,29.08,18,400,0,24.509,1013,22.798,803,,318.834,6.834,2020,1,14,6,50,5,10
Quolls,773.555,164,295,459,0.357298475,24.319,41.796,1009.977,27.395,39,400,0,24.913,1014,23.71,681,,319.43,7.43,2020,1,14,7,25,50,10
Quolls,490.488,106,188,294,0.360544218,24.04,42.93,1009.859,28.266,24,400,0,24.205,930,23.104,893,,319.084,7.084,2020,1,14,7,5,5,10
Quolls,428.654,92,164,256,0.359375,24,43.048,1009.821,28.581,21,400,0,24.41,834,22.798,819,,319.001,7.001,2020,1,14,7,0,5,10
Quolls,557.546,119,213,332,0.358433735,24.1,42.879,1009.894,27.971,28,400,0,24.714,1013,23.104,889,,319.168,7.168,2020,1,14,7,10,5,10
Quolls,743.268,163,286,449,0.363028953,24.229,42.517,1009.929,27.679,38,400,0,24.714,1009,22.898,960,,319.334,7.334,2020,1,14,7,20,5,10
Quolls,673.898,145,258,403,0.359801489,24.149,42.675,1009.894,27.971,34,400,0,24.41,1007,22.798,788,,319.251,7.251,2020,1,14,7,15,5,10
Quolls,1124.741,224,422,646,0.346749226,24.579,40.914,1010.066,26.535,57,400,0,25.323,1014,23.41,697,,319.93,7.93,2020,1,14,7,55,50,10
Quolls,844.024,175,320,495,0.353535354,24.309,41.43,1009.957,27.452,43,400,0,24.509,1001,23.41,711,,319.501,7.501,2020,1,14,7,30,5,10
Quolls,889.083,180,335,515,0.349514563,24.309,41.02,1009.98,27.26,46,400,0,24.813,1014,23.204,680,,319.584,7.584,2020,1,14,7,35,5,10
Quolls,945.306,191,356,547,0.349177331,24.329,40.514,1009.958,27.442,49,400,0,24.304,1014,22.898,897,,319.668,7.668,2020,1,14,7,40,5,10
Quolls,1079.503,217,406,623,0.348314607,24.43,40.733,1010.012,26.989,55,400,0,24.509,1008,23.104,898,,319.834,7.834,2020,1,14,7,50,5,10
Quolls,1030.569,208,388,596,0.348993289,24.36,40.362,1009.97,27.34,53,400,0,24.41,1011,23.41,663,,319.751,7.751,2020,1,14,7,45,5,10
Quolls,1030.569,208,388,596,0.348993289,24.36,40.362,1009.97,27.34,53,400,0,24.41,1011,23.41,663,,319.751,7.751,2020,1,14,7,45,5,10
Quolls,1334.674,252,494,746,0.337801609,24.979,38.213,1010.159,25.763,68,400,0,25.217,1013,23.61,665,,320.43,8.43,2020,1,14,8,25,51,10
Quolls,1153.584,226,431,657,0.343987823,24.639,41.106,1010.053,26.649,59,400,0,24.714,1012,23.204,873,,320.001,8.001,2020,1,14,8,0,5,10
Quolls,1193.495,234,446,680,0.344117647,24.69,40.591,1010.07,26.503,61,400,0,24.609,1013,23.204,838,,320.084,8.084,2020,1,14,8,5,5,10
Quolls,1229.725,240,459,699,0.343347639,24.739,40.13,1010.142,25.904,63,400,0,25.118,1012,22.898,894,,320.168,8.168,2020,1,14,8,10,5,10
Quolls,1275,247,475,722,0.342105263,24.79,39.482,1010.143,25.894,65,400,0,24.913,1000,23.204,706,,320.251,8.251,2020,1,14,8,15,5,10
Quolls,1298.468,248,482,730,0.339726027,24.84,39.209,1010.192,25.489,66,400,0,24.813,1014,22.898,688,,320.334,8.334,2020,1,14,8,20,5,10
Quolls,1625.156,280,588,868,0.322580645,26.979,33.872,1009.678,29.777,83,400,0,25.621,1011,23.916,673,,321.347,9.347,2020,1,14,9,20,50,10
Quolls,1354.608,255,501,756,0.337301587,25.02,38.55,1010.132,25.987,69,400,0,25.217,1014,23.31,723,,320.501,8.501,2020,1,14,8,30,5,10
Quolls,1383.582,257,510,767,0.335071708,25.11,37.879,1010.105,26.217,71,400,0,24.913,1015,23.41,894,,320.584,8.584,2020,1,14,8,35,5,10
Quolls,1399.893,258,515,773,0.333764554,25.159,37.175,1010.06,26.588,72,400,0,25.323,1011,22.898,908,,320.668,8.668,2020,1,14,8,40,5,10
Quolls,1423.467,261,523,784,0.332908163,25.2,36.967,1010.057,26.613,73,400,0,25.323,1004,23.51,795,,320.751,8.751,2020,1,14,8,45,5,10
Quolls,1443.427,262,529,791,0.331226296,25.26,37.072,1009.988,27.157,74,400,0,25.323,1014,23.204,697,,320.835,8.835,2020,1,14,8,50,6,10
Quolls,1512.399,270,552,822,0.328467153,25.459,36.457,1009.893,27.986,77,400,0,25.621,988,24.222,689,,320.939,8.939,2020,1,14,8,56,22,10
Quolls,1552.501,270,563,833,0.324129652,25.489,36.192,1009.775,28.291,79,400,0,25.118,1013,23.104,961,,321.001,9.001,2020,1,14,9,0,5,10
Quolls,1567.03,272,568,840,0.323809524,25.479,35.836,1009.821,28.779,79,400,0,25.217,1005,23.204,1004,,321.084,9.084,2020,1,14,9,5,5,10
Quolls,1605.103,279,582,861,0.324041812,26.129,35.521,1009.713,29.487,82,400,0,25.521,1013,23.204,703,,321.251,9.251,2020,1,14,9,15,5,10
Quolls,1707.151,287,614,901,0.318534961,27.379,32.194,1009.422,31.911,87,400,0,26.136,1015,24.116,802,,321.847,9.847,2020,1,14,9,50,50,10
Quolls,1641.668,279,592,871,0.32032147,27.45,33.047,1009.63,30.174,83,400,0,25.323,1010,23.41,842,,321.418,9.418,2020,1,14,9,25,5,10
Quolls,1672.633,282,602,884,0.319004525,27.739,32.164,1009.611,30.334,84,400,0,25.726,1014,23.41,785,,321.584,9.584,2020,1,14,9,35,5,10
Quolls,1650.768,280,595,875,0.32,27.67,32.238,1009.671,29.836,83,400,0,25.217,983,23.51,704,,321.501,9.501,2020,1,14,9,30,5,10
Quolls,1687.173,284,607,891,0.318742985,27.54,32.105,1009.51,31.182,85,400,0,25.422,1004,23.61,698,,321.668,9.668,2020,1,14,9,40,5,10
Quolls,1701.714,286,612,898,0.318485523,27.42,32.186,1009.577,30.624,86,400,0,25.726,1012,23.61,677,,321.751,9.751,2020,1,14,9,45,5,10
Quolls,1754.197,297,632,929,0.319698601,27.149,33.06,1009.257,33.297,90,400,0,26.235,826,24.016,809,,322.263,10.263,2020,1,14,10,15,50,10
Quolls,1710.818,287,615,902,0.318181818,27.34,31.969,1009.397,32.123,87,400,0,25.621,1013,23.41,792,,321.918,9.918,2020,1,14,9,55,5,10
Quolls,1727.259,288,620,908,0.317180617,27.35,31.869,1009.374,32.316,88,400,0,25.621,1010,23.51,575,,322.001,10.001,2020,1,14,10,0,5,10
Quolls,1727.259,288,620,908,0.317180617,27.35,31.88,1009.396,32.136,88,400,0,22.889,1014,23.81,686,,322.005,10.005,2020,1,14,10,0,21,10
Quolls,1738.004,292,625,917,0.318429662,27.459,32.847,1009.329,32.694,89,400,0,25.621,1011,23.51,690,,322.085,10.085,2020,1,14,10,5,6,10
Quolls,1747.108,293,628,921,0.318132465,27.409,32.788,1009.29,33.016,89,400,0,25.931,1014,23.61,665,,322.168,10.168,2020,1,14,10,10,5,10
Quolls,1803.51,300,647,947,0.316789863,26.739,33.609,1009.017,35.296,93,400,0,26.54,980,24.016,678,,322.68,10.68,2020,1,14,10,40,51,10
Quolls,1751.054,289,627,916,0.315502183,26.989,33.225,1009.242,33.415,90,400,0,25.826,1011,23.71,672,,322.334,10.334,2020,1,14,10,20,5,10
Quolls,1763.419,296,634,930,0.31827957,26.809,33.325,1009.189,33.863,91,400,0,25.621,808,24.116,843,,322.418,10.418,2020,1,14,10,25,5,10
Quolls,1776.191,297,638,935,0.317647059,26.719,33.607,1009.117,34.465,91,400,0,25.931,1006,23.51,756,,322.501,10.501,2020,1,14,10,30,5,10
Quolls,1778.093,296,638,934,0.316916488,26.67,33.771,1009.108,34.54,92,400,0,25.621,1014,23.71,872,,322.584,10.584,2020,1,14,10,35,5,10
Quolls,1789.108,296,641,937,0.315901814,26.68,33.771,1009.087,34.71,92,400,0,25.726,994,23.51,693,,322.59,10.59,2020,1,14,10,35,24,10
Quolls,1809.242,297,647,944,0.314618644,26.79,34.058,1008.832,36.841,93,400,0,26.949,905,24.016,1015,,322.93,10.93,2020,1,14,10,55,50,10
Quolls,1801.891,297,645,942,0.315286624,26.729,33.764,1008.996,35.475,93,400,0,26.434,677,25.434,1015,,322.727,10.727,2020,1,14,10,43,39,10
Quolls,1791.019,295,641,936,0.31517094,26.739,33.553,1008.99,35.522,92,400,0,27.247,857,25.64,344,,322.749,10.749,2020,1,14,10,44,58,10
Quolls,1800.13,296,644,940,0.314893617,26.75,33.475,1008.983,35.58,93,400,0,27.049,829,25.434,1015,,322.751,10.751,2020,1,14,10,45,6,10
Quolls,1796.612,294,642,936,0.314102564,26.75,33.81,1009.028,35.206,92,400,0,27.247,787,25.334,1016,,322.757,10.757,2020,1,14,10,45,26,10
Quolls,1785.583,294,639,933,0.31511254,26.76,34.089,1008.897,36.304,92,400,0,26.844,977,24.222,1015,,322.835,10.835,2020,1,14,10,50,6,10
Quolls,1887.258,310,675,985,0.314720812,26.879,33.641,1008.643,38.426,97,400,0,26.844,753,24.016,1015,,323.263,11.263,2020,1,14,11,15,50,10
Quolls,1836.58,300,656,956,0.313807531,26.79,34.014,1008.813,36.999,95,400,0,26.639,945,23.004,1016,,323.001,11.001,2020,1,14,11,0,5,10
Quolls,1874.628,307,670,977,0.314227226,26.79,34.058,1008.724,37.747,96,400,0,26.235,893,23.104,1016,,323.085,11.085,2020,1,14,11,5,6,10
Quolls,1890.935,310,676,986,0.314401623,26.79,33.847,1008.691,38.018,97,400,0,25.826,1012,23.31,1015,,323.155,11.155,2020,1,14,11,9,18,10
Quolls,1892.694,311,677,988,0.314777328,26.79,33.847,1008.718,37.792,97,400,0,26.03,907,15.703,1015,,323.168,11.168,2020,1,14,11,10,6,10
Quolls,1891.098,308,675,983,0.313326551,26.799,33.914,1008.744,37.578,97,400,0,26.235,849,23.51,1016,,323.18,11.18,2020,1,14,11,10,49,10
Quolls,1974.549,322,705,1027,0.313534567,26.899,32.885,1008.21,42.044,102,400,0,26.335,835,24.222,1015,,323.763,11.763,2020,1,14,11,45,50,10
Quolls,1914.437,315,685,1000,0.315,26.889,33.564,1008.55,39.197,98,400,0,26.434,879,23.71,1016,,323.334,11.334,2020,1,14,11,20,5,10
Quolls,1947.208,319,696,1015,0.314285714,26.889,33.487,1008.473,39.844,99,400,0,26.235,844,23.51,1016,,323.418,11.418,2020,1,14,11,25,5,10
Quolls,1969.285,319,702,1021,0.312438786,26.87,33.127,1008.374,40.669,100,400,0,26.136,928,23.31,1016,,323.501,11.501,2020,1,14,11,30,5,10
Quolls,2000.14,324,713,1037,0.31243973,26.85,32.669,1008.373,40.678,102,400,0,26.136,829,23.51,1016,,323.584,11.584,2020,1,14,11,35,5,10
Quolls,1980.333,319,705,1024,0.311523438,26.819,32.868,1008.234,41.844,101,400,0,26.03,880,23.41,1015,,323.668,11.668,2020,1,14,11,40,5,10
Quolls,2040.894,322,723,1045,0.308133971,26.959,32.544,1007.741,45.962,104,400,0,26.335,870,23.916,1016,,324.18,12.18,2020,1,14,12,10,50,10
Quolls,1999.806,328,715,1043,0.314477469,26.959,33.223,1008.085,43.083,103,400,0,26.136,899,23.61,1016,,323.834,11.834,2020,1,14,11,50,5,10
Quolls,2014.518,328,719,1047,0.313276027,27,33.092,1008.015,43.676,104,400,0,25.521,833,23.41,1016,,323.918,11.918,2020,1,14,11,55,5,10
Quolls,2046.118,325,726,1051,0.309229305,27,32.769,1007.92,44.47,104,400,0,25.726,938,23.71,1016,,324.001,12.001,2020,1,14,12,0,5,10
Quolls,2040.685,324,724,1048,0.309160305,26.94,32.32,1007.862,44.954,104,400,0,25.726,929,23.51,1016,,324.084,12.084,2020,1,14,12,5,5,10
Quolls,1932.036,304,684,988,0.307692308,26.93,32.307,1007.471,48.219,100,400,0,26.136,907,24.622,1016,,324.597,12.597,2020,1,14,12,35,50,10
Quolls,2000.915,316,709,1025,0.308292683,26.95,32.7,1007.684,46.439,103,400,0,25.521,861,24.422,1016,,324.251,12.251,2020,1,14,12,15,5,10
Quolls,2000.915,316,709,1025,0.308292683,26.94,32.654,1007.631,46.882,103,400,0,25.726,956,23.71,1016,,324.288,12.288,2020,1,14,12,17,18,10
Quolls,1982.667,314,703,1017,0.308751229,26.93,32.33,1007.634,46.857,102,400,0,25.621,929,23.61,1016,,324.334,12.334,2020,1,14,12,20,5,10
Quolls,2019.165,318,715,1033,0.307841239,26.92,32.172,1007.632,46.877,104,400,0,25.621,936,23.71,1016,,324.418,12.418,2020,1,14,12,25,5,10
Quolls,1968.322,310,697,1007,0.307845084,26.879,32.27,1007.507,47.916,101,400,0,25.621,811,24.422,1016,,324.501,12.501,2020,1,14,12,30,5,10
Quolls,2062.416,328,732,1060,0.309433962,27.049,32.896,1007.091,51.399,106,400,70,26.434,766,23.916,1015,,325.097,13.097,2020,1,14,13,5,50,10
Quolls,1952.026,307,691,998,0.30761523,26.93,32.14,1007.476,48.183,101,400,0,25.726,956,24.016,1016,,324.668,12.668,2020,1,14,12,40,5,10
Quolls,2017.651,315,713,1028,0.306420233,26.92,32.128,1007.428,48.578,104,400,0,26.335,889,24.322,1016,,324.751,12.751,2020,1,14,12,45,5,10
Quolls,1993.964,312,705,1017,0.306784661,26.93,32.274,1007.318,49.5,103,400,0,25.621,968,24.116,1016,,324.834,12.834,2020,1,14,12,50,5,10
Quolls,1957.68,306,692,998,0.306613226,26.909,32.094,1007.245,50.111,101,400,0,25.323,903,24.016,1016,,324.918,12.918,2020,1,14,12,55,5,10
Quolls,1991.791,315,706,1021,0.308521058,26.909,32.484,1007.185,50.61,103,400,0,25.726,903,16.814,1015,,325.001,13.001,2020,1,14,13,0,5,10
Quolls,2187.2,353,779,1132,0.311837456,27.329,32.069,1006.639,55.183,113,400,71,25.118,774,24.728,1016,,325.597,13.597,2020,1,14,13,35,50,10
Quolls,2073.086,332,737,1069,0.310570627,27.11,32.554,1007.021,51.986,107,400,0,25.521,922,24.016,1015,,325.168,13.168,2020,1,14,13,10,5,10
Quolls,2073.086,332,737,1069,0.310570627,27.139,32.344,1006.925,52.785,107,400,0,25.621,796,24.116,1015,,325.251,13.251,2020,1,14,13,15,5,10
Quolls,2143.916,343,762,1105,0.31040724,27.149,32.334,1006.845,53.456,110,400,0,25.931,794,24.222,1016,,325.334,13.334,2020,1,14,13,20,5,10
Quolls,2156.531,346,767,1113,0.310871518,27.2,32.46,1006.778,54.02,111,400,0,25.521,947,24.322,1016,,325.418,13.418,2020,1,14,13,25,6,10
Quolls,2154.595,347,767,1114,0.311490126,27.25,32.353,1006.754,54.22,111,400,0,25.726,782,24.322,1016,,325.501,13.501,2020,1,14,13,30,5,10
Quolls,2271.22,361,806,1167,0.309340189,27.52,31.836,1006.34,57.689,116,400,66,26.03,932,24.728,1016,,326.013,14.013,2020,1,14,14,0,50,10
Quolls,2272.4,368,810,1178,0.312393888,27.37,32.149,1006.563,55.815,116,400,0,25.931,791,24.622,1015,,325.668,13.668,2020,1,14,13,40,5,10
Quolls,2272.769,364,808,1172,0.310580205,27.409,32.141,1006.488,56.444,115,400,0,25.323,760,24.016,1016,,325.751,13.751,2020,1,14,13,45,5,10
Quolls,2247.16,362,800,1162,0.311531842,27.42,32.142,1006.441,56.844,114,400,0,25.323,763,24.222,1016,,325.834,13.834,2020,1,14,13,50,5,10
Quolls,2247.16,362,800,1162,0.311531842,27.42,32.075,1006.495,56.389,114,400,0,25.726,897,24.222,1015,,325.84,13.84,2020,1,14,13,50,24,10
Quolls,2259.963,363,804,1167,0.311053985,27.44,31.841,1006.486,56.462,115,400,0,19.74,787,24.222,1015,,325.918,13.918,2020,1,14,13,55,5,10
Quolls,2552.571,429,918,1347,0.318485523,,,,,126,400,0,26.136,886,27.064,1016,,326.349,14.349,2020,1,14,14,20,58,10
Quolls,2497.262,439,908,1347,0.325909428,,,,,121,400,0,26.235,830,25.034,1016,,326.851,14.851,2020,1,14,14,51,5,10
Quolls,2355.909,411,855,1266,0.32464455,,,,,115,400,3,26.136,737,24.928,908,,327.187,15.187,2020,1,14,15,11,15,10
Quolls,2276.361,391,823,1214,0.322075783,27.92,33.272,1005.37,65.811,113,400,68,25.931,725,24.928,1015,,327.597,15.597,2020,1,14,15,35,50,10
Quolls,2187.3,380,793,1173,0.323955669,27.94,32.19,1005.524,64.518,107,400,0,26.03,832,24.728,1016,,327.238,15.238,2020,1,14,15,14,20,10
Quolls,2169.197,376,786,1162,0.323580034,27.92,32.099,1005.5,64.72,106,400,0,26.335,750,24.828,1016,,327.251,15.251,2020,1,14,15,15,5,10
Quolls,2224.317,372,799,1171,0.317677199,27.84,32.496,1005.391,65.636,110,400,0,25.826,782,24.622,1016,,327.335,15.335,2020,1,14,15,20,6,10
Quolls,2377.91,409,860,1269,0.322301024,27.829,32.227,1005.355,65.933,117,400,0,26.136,745,24.728,1016,,327.418,15.418,2020,1,14,15,25,6,10
Quolls,2317.996,400,839,1239,0.322841001,27.86,32.876,1005.368,65.823,114,400,0,25.931,828,24.622,1016,,327.501,15.501,2020,1,14,15,30,5,10
Quolls,2190.807,384,796,1180,0.325423729,27.829,32.954,1005.02,68.745,109,400,6,25.826,815,25.134,1015,,327.93,15.93,2020,1,14,15,55,51,10
Quolls,2305.529,393,832,1225,0.320816327,27.889,33.75,1005.226,67.013,114,400,0,25.931,864,24.622,1016,,327.668,15.668,2020,1,14,15,40,5,10
Quolls,2303.649,394,832,1226,0.32137031,27.889,33.85,1005.213,67.126,114,400,0,15.177,864,24.728,1015,,327.676,15.676,2020,1,14,15,40,35,10
Quolls,2254.433,391,817,1208,0.323675497,27.85,33.781,1005.197,67.255,111,400,0,25.726,724,24.728,1016,,327.751,15.751,2020,1,14,15,45,5,10
Quolls,2145.503,375,779,1154,0.324956672,27.819,33.477,1005.186,67.352,106,400,0,25.931,845,24.828,1015,,327.835,15.835,2020,1,14,15,50,6,10
Quolls,2132.767,374,775,1149,0.325500435,27.809,33.399,1005.178,67.42,106,400,0,25.931,701,24.622,970,,327.848,15.848,2020,1,14,15,50,55,10
Quolls,2001.953,362,733,1095,0.330593607,27.909,31.775,1004.859,70.09,100,400,1,26.03,715,25.234,1015,,328.347,16.347,2020,1,14,16,20,50,10
Quolls,2196.315,383,797,1180,0.324576271,27.819,32.773,1005.095,68.115,109,400,0,27.552,826,24.728,1015,,328.001,16.001,2020,1,14,16,0,5,10
Quolls,2110.949,372,768,1140,0.326315789,27.799,32.482,1005.012,68.806,106,400,0,25.826,853,24.928,1016,,328.084,16.084,2020,1,14,16,5,5,10
Quolls,2105.509,371,766,1137,0.326297274,27.809,32.315,1005.001,68.9,106,400,0,25.931,739,24.522,1015,,328.168,16.168,2020,1,14,16,10,5,10
Quolls,2092.688,374,764,1138,0.328646749,27.84,32.239,1004.991,68.985,105,400,0,26.03,702,24.322,1015,,328.251,16.251,2020,1,14,16,15,5,10
Quolls,2065.489,369,754,1123,0.32858415,27.85,32.094,1004.939,69.419,103,400,0,25.621,703,24.422,1015,,328.274,16.274,2020,1,14,16,16,28,10
Quolls,1880.511,355,696,1051,0.337773549,27.93,31.329,1004.638,71.941,94,400,0,25.118,702,25.034,1016,,328.714,16.714,2020,1,14,16,42,53,10
Quolls,2014.623,367,739,1106,0.331826401,27.899,31.807,1004.825,70.373,101,400,0,25.726,785,25.134,1015,,328.418,16.418,2020,1,14,16,25,6,10
Quolls,1978.353,361,726,1087,0.332106716,27.909,31.628,1004.746,71.037,99,400,0,25.826,847,24.622,1015,,328.501,16.501,2020,1,14,16,30,5,10
Quolls,1976.535,362,726,1088,0.332720588,27.909,31.663,1004.75,71.002,99,400,0,25.621,845,24.622,1015,,328.512,16.512,2020,1,14,16,30,45,10
Quolls,1942.083,359,715,1074,0.334264432,27.909,31.451,1004.71,71.343,97,400,0,26.639,707,24.522,1016,,328.585,16.585,2020,1,14,16,35,6,10
Quolls,1893.154,354,699,1053,0.336182336,27.879,31.426,1004.684,71.555,94,400,0,25.826,839,24.422,1016,,328.668,16.668,2020,1,14,16,40,5,10
Quolls,1757.612,345,657,1002,0.344311377,27.709,31.124,1004.451,73.514,86,400,2,25.826,876,24.728,1015,,329.097,17.097,2020,1,14,17,5,51,10
Quolls,1858.792,353,689,1042,0.338771593,27.92,31.306,1004.671,71.666,92,400,0,26.03,805,24.422,1015,,328.751,16.751,2020,1,14,16,45,5,10
Quolls,1840.607,347,681,1028,0.337548638,27.93,31.105,1004.647,71.871,91,400,0,25.931,800,24.422,1015,,328.771,16.771,2020,1,14,16,46,18,10
Quolls,1838.783,346,680,1026,0.337231969,27.889,30.7,1004.602,72.25,91,400,0,25.931,781,24.622,1015,,328.834,16.834,2020,1,14,16,50,5,10
Quolls,1846.131,352,685,1037,0.339440694,27.78,31.05,1004.528,72.867,91,400,0,25.826,832,24.728,1016,,328.918,16.918,2020,1,14,16,55,6,10
Quolls,1784.578,344,664,1008,0.341269841,27.69,31.111,1004.569,72.519,88,400,0,26.03,845,24.728,1015,,329.001,17.001,2020,1,14,17,0,5,10
Quolls,1647.198,328,618,946,0.346723044,27.729,32.085,1004.389,74.029,80,400,0,26.136,701,26.758,1004,,329.263,17.263,2020,1,14,17,15,50,10
Quolls,1706.823,335,638,973,0.344295992,27.67,31.702,1004.433,73.665,83,400,0,25.726,840,24.828,1015,,329.168,17.168,2020,1,14,17,10,6,10
Quolls,1699.633,335,636,971,0.345005149,27.68,31.624,1004.517,72.96,83,400,0,25.931,713,24.622,1016,,329.173,17.173,2020,1,14,17,10,25,10
Quolls,1692.446,335,634,969,0.345717234,27.69,31.692,1004.432,73.669,83,400,0,25.826,705,24.928,1015,,329.18,17.18,2020,1,14,17,10,48,10
Quolls,1679.724,332,629,961,0.345473465,27.69,32.071,1004.455,73.477,82,400,0,25.726,723,24.116,1015,,329.2,17.2,2020,1,14,17,12,3,10
Quolls,1490.367,311,566,877,0.354618016,27.61,32.669,1004.294,74.827,73,400,0,26.235,804,26.146,1015,,329.513,17.513,2020,1,14,17,30,50,10
Quolls,1618.389,326,609,935,0.348663102,27.67,32.83,1004.334,74.496,79,400,0,25.621,754,24.728,1015,,329.334,17.334,2020,1,14,17,20,5,10
Quolls,1604.062,326,605,931,0.350161117,27.67,33.031,1004.346,74.396,78,400,0,25.931,874,24.522,1015,,329.348,17.348,2020,1,14,17,20,55,10
Quolls,1577.167,325,597,922,0.352494577,27.629,32.972,1004.377,74.136,76,400,0,26.03,724,24.622,1016,,329.39,17.39,2020,1,14,17,23,26,10
Quolls,1560.861,322,591,913,0.352683461,27.62,33.094,1004.298,74.794,75,400,0,25.726,712,24.728,1016,,329.417,17.417,2020,1,14,17,25,2,10
Quolls,1517.709,318,577,895,0.355307263,27.559,33.022,1004.409,73.861,74,400,0,25.931,782,24.728,1016,,329.483,17.483,2020,1,14,17,29,2,10
Quolls,1170.982,262,453,715,0.366433566,27.34,31.923,1004.376,74.14,56,400,0,22.578,784,25.034,1015,,330.013,18.013,2020,1,14,18,0,50,10
Quolls,1440.14,307,550,857,0.358226371,27.53,32.752,1004.319,74.618,65535,400,0,25.621,808,24.522,1016,,329.584,17.584,2020,1,14,17,35,5,10
Quolls,1380.386,296,528,824,0.359223301,27.44,32.579,1004.392,74.011,67,400,0,25.521,704,24.728,1014,,329.667,17.667,2020,1,14,17,40,2,10
Quolls,1292.775,289,500,789,0.366286439,27.329,32.437,1004.331,74.515,62,400,0,25.826,715,24.828,1015,,329.833,17.833,2020,1,14,17,50,2,10
Quolls,1236.359,276,478,754,0.366047745,27.319,32.301,1004.362,74.262,60,400,0,25.521,867,24.422,1015,,329.918,17.918,2020,1,14,17,55,5,10
Quolls,867,204,340,544,0.375,27.34,32.828,1004.425,73.732,41,400,2,25.826,857,11.037,1015,,330.513,18.513,2020,1,14,18,30,50,10
Quolls,1118.895,255,435,690,0.369565217,27.28,31.663,1004.31,74.691,54,400,0,25.726,772,24.422,1015,,330.085,18.085,2020,1,14,18,5,6,10
Quolls,1022.897,236,399,635,0.371653543,27.12,31.742,1004.314,74.661,49,400,0,25.621,815,24.422,1016,,330.251,18.251,2020,1,14,18,15,5,10
Quolls,995.789,231,389,620,0.372580645,27.12,32.086,1004.346,74.39,47,400,0,25.726,824,24.622,1016,,330.334,18.334,2020,1,14,18,20,5,10
Quolls,952.426,223,373,596,0.374161074,27.19,32.304,1004.337,74.469,45,400,0,25.931,700,24.522,1016,,330.418,18.418,2020,1,14,18,25,5,10
Quolls,357.898,97,146,243,0.399176955,27.45,34.419,1004.25,75.195,18,400,11,26.639,856,25.234,1016,,331.013,19.013,2020,1,14,19,0,50,10
Quolls,799.427,187,313,500,0.374,27.389,32.965,1004.356,74.308,37,400,0,26.03,689,24.928,1016,,330.584,18.584,2020,1,14,18,35,5,10
Quolls,732.168,172,287,459,0.374727669,27.409,33.089,1004.28,74.95,34,400,0,26.235,729,24.928,1015,,330.668,18.668,2020,1,14,18,40,5,10
Quolls,641.327,152,252,404,0.376237624,27.42,33.325,1004.315,74.656,31,400,0,26.335,807,24.728,1016,,330.751,18.751,2020,1,14,18,45,5,10
Quolls,573.75,135,225,360,0.375,27.42,33.615,1004.328,74.542,27,400,0,28.365,772,25.134,1015,,330.834,18.834,2020,1,14,18,50,5,10
Quolls,430.404,113,174,287,0.393728223,27.409,33.949,1004.316,74.642,21,400,0,26.54,835,22.698,1015,,330.918,18.918,2020,1,14,18,55,5,10
Quolls,80.784,22,33,55,0.4,27.19,35.671,1004.17,75.868,4,400,24,26.639,652,25.234,1016,,331.513,19.513,2020,1,14,19,30,50,10
Quolls,317.267,85,129,214,0.397196262,27.42,34.664,1004.264,75.078,16,400,0,26.54,777,25.74,1016,,331.084,19.084,2020,1,14,19,5,5,10
Quolls,273.204,73,111,184,0.39673913,27.379,35.061,1004.25,75.194,14,400,0,26.434,694,25.134,1016,,331.168,19.168,2020,1,14,19,10,5,10
Quolls,222.279,61,91,152,0.401315789,27.319,35.012,1004.185,75.742,12,400,0,26.235,753,25.434,1015,,331.251,19.251,2020,1,14,19,15,5,10
Quolls,159.611,43,65,108,0.398148148,27.26,35.264,1004.106,76.406,8,400,0,26.54,809,25.234,1015,,331.334,19.334,2020,1,14,19,20,5,10
